664421;-821894;-1136016
664430;-820269;-1136056
664448;-818325;-1135827
668397;-824265;-1116617
668401;-822966;-1117372
668419;-825614;-1119422
668443;-826977;-1121112
668451;-825212;-1117539
689068;-827230;-1115705
691046;-828415;-1119445
691054;-830209;-1120276
691062;-829141;-1117834
691071;-830190;-1118554
697281;-827441;-1117708
608211;-829114;-1116817
608220;-828381;-1116198
608238;-829345;-1115346
724220;-831954;-1119577
724238;-831979;-1118475
724246;-831524;-1117575
691089;-828225;-1121637
667609;-827153;-1112995
667617;-828445;-1112532
698075;-828761;-1110472
698091;-830706;-1111455
698105;-831791;-1112858
698113;-829861;-1113967
698121;-832525;-1112270
667625;-829141;-1113274
774804;-821535;-1119278
777803;-817038;-1114373
695815;-818405;-1118057
695840;-818600;-1119730
701521;-817042;-1116790
703524;-813288;-1114275
765457;-814900;-1113492
765465;-815644;-1111786
695823;-816618;-1120102
774812;-820507;-1118373
704423;-815251;-1136650
704431;-813960;-1136969
716251;-816784;-1134825
737151;-649596;-1074531
737160;-650344;-1076306
717304;-810104;-1112881
717312;-812851;-1112089
717321;-811655;-1113784
717339;-810061;-1114832
752827;-595110;-1138589
702986;-823595;-1104791
702994;-825247;-1104993
734411;-826520;-1102688
734420;-827687;-1103163
734438;-826161;-1103955
734446;-829105;-1102573
799041;-823504;-1138082
799050;-824633;-1138037
740063;-823042;-1137568
740071;-821830;-1140465
740080;-823124;-1136397
740098;-822710;-1138579
740101;-823356;-1142194
740110;-824072;-1136877
740128;-821183;-1144009
607291;-863658;-1069921
607304;-866286;-1067170
607312;-860004;-1070481
607321;-864717;-1064394
607339;-868244;-1064138
607347;-861301;-1068347
607355;-869899;-1066034
607380;-863042;-1066897
607398;-868789;-1068330
641308;-859713;-1066863
677604;-862457;-1062750
624705;-865210;-1058880
624713;-862504;-1058527
624721;-862360;-1060510
677612;-861280;-1064484
715964;-864666;-1061275
715972;-866464;-1062605
667927;-849454;-1051744
669199;-848691;-1050170
709590;-845648;-1051674
709603;-847046;-1052955
709611;-846769;-1050731
603741;-847471;-1049796
603767;-846303;-1049318
680044;-888286;-1061314
680052;-885868;-1062756
680061;-882992;-1060756
680079;-888201;-1057966
680087;-880804;-1057844
680095;-887433;-1062572
680109;-880399;-1061033
680117;-888574;-1063759
756351;-868313;-1070191
756369;-867348;-1072010
710261;-863540;-1072185
710270;-862030;-1072409
710288;-864267;-1073967
778702;-869613;-1073070
602701;-865710;-1075911
602710;-867697;-1074766
602736;-864049;-1075940
602728;-868256;-1076544
743780;-740046;-958629
743771;-737767;-957624
753483;-528209;-1128072
753491;-529263;-1127139
630322;-526732;-1129208
726931;-799305;-1129644
726940;-796413;-1129300
724041;-816941;-1128858
626490;-524868;-1083159
674061;-777926;-1140233
748315;-779773;-1140070
756211;-805997;-1133460
762717;-805373;-1131664
782017;-684655;-1095926
768308;-479387;-1117410
759279;-538633;-1129988
605581;-633766;-1042233
686417;-640908;-1034767
657026;-493340;-1157266
689271;-670260;-1038645
702218;-643854;-1034044
702226;-643765;-1035228
713058;-652117;-1048880
713066;-652315;-1046847
725471;-651191;-1047618
720917;-664336;-1045074
737763;-650937;-1041268
738450;-653141;-1041140
748960;-662968;-1032485
606561;-502904;-1182243
782688;-837930;-1119623
782696;-836878;-1118465
782700;-838143;-1121116
782718;-839208;-1120698
782726;-839068;-1118959
756733;-842102;-1116189
756741;-841346;-1119307
756750;-837767;-1115433
756768;-836746;-1116221
756776;-840910;-1116579
756784;-839585;-1115473
756806;-838862;-1117208
756814;-841233;-1117789
651915;-817984;-1126502
651923;-816525;-1126604
759601;-820415;-1127779
759732;-824024;-1131751
759741;-823802;-1129640
759759;-822460;-1129264
759678;-819044;-1129898
759686;-820156;-1130407
759694;-817827;-1131677
759708;-819230;-1131980
759716;-818787;-1133741
759724;-821676;-1130285
620998;-830971;-1094926
621005;-829991;-1096878
621013;-830063;-1095378
621021;-831127;-1097774
764574;-830529;-1099934
764582;-833427;-1100282
764591;-834600;-1095440
764621;-833520;-1098195
764647;-831534;-1100887
644986;-827013;-1123023
644994;-826246;-1123234
653136;-832541;-1123641
653144;-833230;-1125730
777935;-829487;-1123036
703141;-832142;-1121743
653152;-831447;-1124693
778834;-808106;-1121465
786250;-834513;-1112090
786268;-835348;-1114803
786276;-834150;-1115470
786284;-834198;-1113422
796051;-843893;-1132833
796069;-841340;-1135120
796077;-845857;-1133558
796085;-841503;-1137047
796093;-840704;-1132705
640727;-843694;-1127951
651737;-829261;-1081932
651982;-815416;-1093261
651991;-816632;-1091851
652008;-816248;-1090328
657611;-816264;-1094392
688550;-871238;-1009166
688568;-871238;-1010648
643394;-448101;-1138306
693545;-469375;-1127091
602604;-530925;-1143019
602612;-529991;-1142215
766780;-489770;-1102173
612758;-541888;-1134460
689033;-540009;-1135638
649121;-653027;-1110640
621277;-656416;-1114887
626961;-656797;-1109814
629197;-657772;-1113651
726010;-655660;-1112989
735698;-655976;-1111485
735701;-653531;-1112525
775649;-658859;-1110037
736244;-676725;-1098199
621901;-542625;-1047629
609650;-564341;-1072615
609668;-562864;-1071699
744654;-696053;-1126759
626252;-634259;-1040400
627747;-655672;-1047318
636487;-640082;-1029086
641294;-638358;-1031347
649317;-663131;-1037752
788481;-570810;-1080413
669831;-662856;-1043120
783790;-551513;-1036590
783811;-553847;-1037334
783820;-554741;-1039356
676756;-847032;-1061282
794091;-569073;-1091502
667935;-850395;-1049309
667943;-851366;-1050162
667951;-852097;-1052273
688312;-879517;-1055272
688321;-882410;-1056297
609404;-501668;-1140851
736325;-593173;-1199021
736333;-590247;-1200435
742601;-878810;-1070210
742627;-884014;-1065938
742643;-882405;-1071055
742651;-884641;-1071015
746789;-595752;-1206881
754871;-593895;-1188252
704652;-557869;-1163282
717347;-558466;-1159668
717355;-557269;-1157870
717363;-556422;-1160003
723797;-509969;-1144156
744638;-529620;-1150788
757861;-555058;-1171037
791032;-541646;-1144519
618853;-560864;-1133721
618861;-562068;-1134452
618870;-563399;-1135896
785237;-554861;-1132794
733491;-558203;-1134698
733695;-561016;-1135293
785229;-554145;-1133682
796671;-558451;-1137636
601331;-555677;-1137324
604534;-564807;-1128555
604542;-564145;-1127964
781827;-558521;-1077233
750123;-652009;-1092577
750140;-649277;-1092679
750158;-649301;-1094483
750166;-651051;-1093448
757705;-659081;-1107879
644544;-514110;-1141013
762806;-661228;-1112867
762814;-659637;-1114555
762822;-662758;-1114554
760676;-469351;-1117960
780961;-670181;-1102602
793051;-669840;-985620
793060;-667674;-985331
793078;-667210;-983087
793086;-668530;-982604
644609;-806550;-1158263
666106;-734197;-1134442
744701;-704785;-968358
744719;-703956;-969905
744689;-701358;-969647
738328;-688430;-988251
600326;-688770;-948459
782564;-685883;-953279
782572;-685756;-950473
782581;-687128;-954645
782599;-687771;-951946
783463;-690716;-989772
638498;-633112;-1022918
638501;-632300;-1023896
638528;-634046;-1022238
715981;-630103;-1070096
743623;-603527;-1000112
608246;-769442;-985414
608254;-769192;-983658
617342;-773517;-982193
617351;-773702;-983738
689653;-774325;-980453
617741;-777226;-966784
633381;-777912;-969655
633402;-777319;-973002
633411;-777146;-971676
633429;-776397;-971365
633461;-777777;-974114
700215;-779191;-972005
772321;-573149;-1210414
778672;-581336;-1200536
778800;-580495;-1179775
779229;-594734;-1184121
653225;-761311;-1000481
653365;-745703;-990577
653373;-745181;-992090
636681;-846388;-1005570
636690;-844449;-1006448
614815;-572886;-1116753
618829;-554569;-1139276
627348;-559968;-1143360
630489;-557153;-1147936
630497;-555723;-1146804
650242;-571565;-1113944
650251;-571258;-1116622
650277;-570904;-1112398
655716;-549786;-1140009
672441;-553551;-1134799
672467;-552154;-1135748
679194;-566030;-1118923
679208;-566557;-1120483
726605;-893531;-1015097
726613;-892128;-1014536
626431;-590780;-1104508
676659;-885727;-1008120
652148;-852119;-1027414
637441;-609701;-1111317
673901;-838077;-1001967
673927;-838516;-999523
673935;-840722;-997339
673943;-839442;-996178
673951;-837918;-996649
642118;-615761;-1077922
607134;-830276;-1104624
629499;-836338;-1110031
629502;-837410;-1109307
652725;-583149;-1109397
705331;-710043;-1138486
643564;-697196;-1152846
624063;-702920;-1120808
667838;-692136;-1118355
736996;-692157;-1125290
747572;-696895;-1106052
678317;-762360;-1115222
678325;-764888;-1116292
710032;-446352;-1125043
636291;-449538;-1124672
663816;-443711;-1126325
770892;-444957;-1121257
701793;-448168;-1121807
771015;-446319;-1119736
771066;-441387;-1119959
771074;-442523;-1118957
771082;-444940;-1118086
771091;-443001;-1120519
771104;-443644;-1123440
772445;-447688;-1129006
712884;-760634;-1112839
643998;-675062;-953483
644005;-673294;-951359
653535;-699070;-963372
653543;-700099;-965054
676501;-698272;-975657
796697;-702424;-974863
679381;-673722;-962426
719498;-683710;-950629
719501;-682202;-950388
791903;-787266;-1014261
791911;-784454;-1013543
791920;-785925;-1013723
609030;-807238;-973699
679640;-826739;-1061717
675261;-774168;-970968
675288;-771812;-972268
675296;-772170;-973772
675300;-770915;-972098
675318;-770250;-970806
675334;-773391;-969551
675351;-774077;-971778
675377;-770477;-967690
675385;-773308;-968061
675393;-771899;-965865
751570;-770617;-973653
697702;-772355;-977111
697711;-771103;-975013
697729;-770670;-977743
697737;-770924;-976598
697745;-770228;-978652
648078;-785506;-980432
712957;-788256;-972712
712965;-786927;-975124
712973;-788015;-970230
712981;-786196;-977240
712990;-789713;-967641
718394;-596660;-1197133
719242;-601552;-1198716
726729;-599931;-1190021
740471;-607305;-1108280
734322;-606145;-1113888
755206;-605699;-1111379
761141;-607376;-1111216
644714;-515236;-1083213
772011;-548880;-1087702
695513;-550345;-1088747
743208;-548401;-1090725
762750;-788563;-1112626
762768;-786634;-1113688
713309;-506998;-1045043
643661;-712769;-1158057
643670;-715194;-1158413
701891;-779669;-1001925
705586;-689003;-964627
705594;-690442;-966406
625990;-687399;-960695
679160;-718367;-1160373
686352;-716971;-1143955
686361;-716223;-1141173
758477;-717943;-1146652
686239;-769236;-999330
755761;-651557;-1029213
755770;-653352;-1030552
795097;-767109;-1136640
795101;-769705;-1135235
663824;-451420;-1100244
663981;-449468;-1101561
664014;-452040;-1102908
664103;-455984;-1102958
664197;-453956;-1099094
687308;-450105;-1106850
605239;-795201;-1113605
619477;-750472;-1137377
605174;-746696;-1134539
640263;-745552;-1137060
790044;-748575;-1137476
709981;-726141;-1106785
720321;-450016;-1097278
720356;-451995;-1096767
720364;-450269;-1094534
720372;-454819;-1095710
775436;-735329;-1128168
705543;-853284;-1108536
755630;-453111;-1105628
772569;-850406;-1100238
702960;-849679;-1102388
697672;-848047;-1092203
697681;-847262;-1093488
707759;-865514;-1094120
905038;-491425;-1109376
749737;-492564;-1102221
753963;-494527;-1106485
688096;-487681;-1106557
604429;-490455;-1108233
604445;-491928;-1105879
604453;-491483;-1107425
604470;-490577;-1106571
609749;-494661;-1108694
693791;-728250;-1137703
608769;-600149;-1012017
744646;-695108;-1128373
918423;-714568;-987538
918440;-701711;-984221
918458;-708735;-986549
799106;-703079;-990633
799114;-705870;-984486
918407;-714518;-984917
918415;-706834;-995408
739227;-709034;-991423
623849;-778961;-1107246
752461;-726777;-981759
650781;-735100;-1001581
650790;-735994;-999290
650803;-735011;-997452
737321;-741546;-1003022
738646;-739898;-998812
738654;-738241;-1000123
763675;-739046;-1004660
763683;-738205;-1003037
763691;-740434;-1001520
798843;-739037;-1001243
712591;-562518;-1160001
738794;-568151;-1150048
738808;-569065;-1149150
743640;-580103;-1148698
758604;-576277;-1142444
777307;-566004;-1159090
796590;-622568;-1019490
642789;-459206;-1118413
626716;-678252;-1092922
626724;-679236;-1093937
628778;-680424;-1097761
684210;-681376;-1100221
684228;-679901;-1099845
684236;-679477;-1101620
700177;-682269;-1096399
700185;-683300;-1097814
700193;-681474;-1098553
760471;-679173;-1096014
760480;-677950;-1096776
760510;-678932;-1098253
760536;-678639;-1100680
760544;-680916;-1095825
783986;-681309;-1094317
625639;-618614;-1088979
618047;-655851;-1179430
619019;-625554;-1193203
627917;-624941;-1173323
628492;-620219;-1190913
636215;-652864;-1178436
639664;-643814;-1184503
642606;-656372;-1189323
642614;-653279;-1188703
655287;-642724;-1201854
656674;-625385;-1170442
659428;-613190;-1178036
659436;-613059;-1176470
661961;-624129;-1181879
626147;-512813;-1052292
626155;-511716;-1050736
626163;-513417;-1050650
643386;-538261;-1103451
643378;-535827;-1102512
674419;-632780;-1198737
678899;-662474;-1184530
711918;-548276;-1141932
614793;-650434;-1024267
645168;-652770;-1022928
645214;-654340;-1023355
645222;-652270;-1024832
651567;-654527;-1021164
631159;-650971;-1023358
687391;-782859;-1006800
701904;-780989;-1003511
617814;-781313;-1011410
652423;-663383;-1022776
652431;-664219;-1022146
652440;-661497;-1023528
676888;-614449;-1180582
676951;-640779;-1191450
678554;-634776;-1188917
686344;-611574;-1179894
689718;-623407;-1191715
694398;-637815;-1182683
694908;-650621;-1187948
698466;-630442;-1184152
709930;-616448;-1182007
718319;-651289;-1180549
618306;-521152;-1072310
726583;-640573;-1039465
721204;-641648;-1039613
721212;-645233;-1044183
721930;-642882;-1038951
726541;-637890;-1039448
726559;-639512;-1039889
743674;-639008;-1037516
749656;-635898;-1040120
741825;-641705;-1046912
760765;-635409;-1042739
761125;-644851;-1040237
613878;-643836;-1046117
646873;-641043;-1042364
646971;-637972;-1041541
646997;-639080;-1043066
647047;-641529;-1045243
647101;-642705;-1043104
647187;-637739;-1045536
647209;-643971;-1042350
647225;-640585;-1046471
691305;-637474;-1043216
760412;-533069;-1067945
689351;-545155;-1107791
665428;-665812;-1048717
665436;-668400;-1050075
761761;-633410;-1075228
761770;-634954;-1073559
761788;-634596;-1075457
741191;-635901;-1075724
737437;-634907;-1087311
749176;-635686;-1082659
679488;-632233;-1084515
749141;-634768;-1081034
749168;-634153;-1084010
791695;-630815;-1082759
791709;-633144;-1081760
791717;-631911;-1082988
795500;-634864;-1086017
680419;-632052;-1087973
640034;-630059;-1084855
758485;-642395;-1098916
758493;-642295;-1095902
758507;-642526;-1097066
600989;-590944;-1053636
600997;-591230;-1047416
601004;-592865;-1044899
601012;-591155;-1045650
601021;-591181;-1050389
601039;-590499;-1049373
607045;-623241;-1044501
620203;-615405;-1047098
620211;-613611;-1048900
748668;-627972;-1036740
622656;-625485;-1036336
627194;-608284;-1039047
627208;-609041;-1040926
627224;-609690;-1037921
627241;-607414;-1037369
790346;-590681;-1197368
604780;-519485;-1181218
614831;-519057;-1172960
632546;-500329;-1171781
632741;-511201;-1154041
636959;-505414;-1176630
607665;-737278;-1109214
607681;-739772;-1108680
607690;-739554;-1110916
682012;-740393;-1106360
780260;-545635;-1136449
601543;-750804;-1129981
601560;-750069;-1127650
650358;-754139;-1130939
740543;-840087;-1067709
601462;-677842;-1027188
649163;-520375;-1176326
650315;-514964;-1163105
657689;-503264;-1163006
797570;-656550;-1105617
797596;-656100;-1107674
664341;-511284;-1157789
664944;-513101;-1180989
688576;-516318;-1180218
725463;-520151;-1182918
745341;-516130;-1175372
689131;-505165;-1164735
689882;-529640;-1161461
702196;-491415;-1178749
704156;-508699;-1161973
750611;-508259;-1173740
750794;-510650;-1163622
630624;-734534;-990138
771287;-730814;-993168
771295;-733100;-993703
771309;-732972;-991193
752975;-737191;-961061
733091;-648510;-1037318
630039;-650441;-1038179
643866;-649485;-1039191
736449;-684150;-1022733
736457;-683175;-1021258
793281;-681016;-1020607
681679;-682374;-1019103
694665;-649733;-1018923
601837;-655490;-1012112
601861;-656856;-1011874
679283;-653995;-1016121
679291;-656093;-1017389
679305;-655790;-1013508
679313;-658718;-1013244
679321;-657575;-1013868
679330;-656169;-1015854
679348;-655972;-1014955
655040;-496886;-1093548
752860;-534534;-1172945
732991;-620493;-1197353
733148;-652086;-1177132
744026;-624370;-1176256
627437;-479960;-1095527
755109;-665095;-1185440
755117;-664022;-1188333
755125;-666673;-1186875
759210;-618301;-1186343
656925;-609268;-1032249
656933;-609869;-1031227
672611;-628472;-1034434
679666;-626060;-1043651
679658;-626226;-1041180
651630;-723016;-1173382
695351;-721165;-1167393
797171;-723501;-1167307
689165;-724991;-1169292
665266;-636429;-1092231
620041;-779576;-1007196
704415;-517057;-1189998
716171;-537367;-1192013
718254;-523487;-1181181
721158;-507856;-1189276
750271;-528389;-1197976
754404;-550071;-1172087
756113;-523180;-1202724
759031;-520889;-1195485
767778;-531413;-1175223
771228;-547344;-1182320
753629;-798014;-1004605
772038;-795720;-1006387
772046;-797073;-1006020
657662;-495801;-1134369
681423;-499407;-1136004
700312;-496934;-1136338
719251;-497555;-1133073
736082;-497987;-1135913
788031;-497793;-1134664
680451;-499299;-1133817
633135;-762127;-1147265
789089;-767399;-1146709
654981;-764830;-1143627
641588;-761056;-1169231
764256;-653941;-1184263
795909;-516241;-1168914
745359;-605327;-1075981
657867;-604412;-1094763
751308;-674428;-976358
771554;-543781;-1177926
777919;-530662;-1186045
678058;-537546;-1205812
678856;-555975;-1181720
687201;-537092;-1197703
689343;-568871;-1203571
695157;-562892;-1191181
700444;-572216;-1195768
701653;-574952;-1185011
716111;-565531;-1181575
719773;-553347;-1200584
752444;-606277;-1063528
762270;-593164;-1065888
767263;-617152;-1074986
614670;-608093;-1001733
693693;-606938;-999221
693723;-606522;-996544
743631;-604214;-997722
707848;-631671;-1031424
716600;-597610;-1008126
636231;-581734;-1099398
636258;-579430;-1099014
746223;-586667;-1082603
749761;-623448;-1016525
643246;-524006;-1156487
646202;-552745;-1163533
652695;-521339;-1150154
762954;-507726;-1130550
649198;-650436;-1046800
681105;-651345;-1045458
791652;-573176;-1079693
707163;-663923;-1035886
707198;-666109;-1036962
707210;-666260;-1037779
748331;-671495;-1035949
754927;-668656;-1035514
790320;-664707;-1039074
720119;-657469;-1029949
720127;-657342;-1031712
732885;-660241;-1036612
734292;-641901;-1036724
740381;-558885;-1199258
748404;-561513;-1188522
755168;-574578;-1199459
655023;-688866;-1172814
655031;-686206;-1174211
691704;-683228;-1175444
691712;-685461;-1175164
720712;-682676;-1176894
720721;-685548;-1176977
749974;-688644;-1174645
665495;-812241;-1099077
703460;-810141;-1099931
703478;-813773;-1100886
654507;-542674;-1166436
654515;-541944;-1163000
654523;-543080;-1164402
655198;-551997;-1169170
655201;-554342;-1168107
670286;-529811;-1145816
670294;-529031;-1146680
679852;-526653;-1158969
688029;-540772;-1164580
699268;-554660;-1160511
699276;-552139;-1159882
607410;-624875;-1087204
629774;-573801;-1059352
629782;-572054;-1054515
629791;-570744;-1056062
644129;-608756;-1077539
630179;-611487;-1077470
633933;-617353;-1071370
638269;-614419;-1068011
651974;-616950;-1068804
721859;-619924;-1062911
656623;-585749;-1067467
662674;-599111;-1057280
665720;-590391;-1057914
668036;-613442;-1064938
685097;-593735;-1061867
689017;-591125;-1088292
689025;-590865;-1085997
702731;-591576;-1064517
712108;-607317;-1069899
712141;-608536;-1068522
712159;-606723;-1071084
673749;-850205;-1028956
673757;-849356;-1027495
618624;-617503;-1053549
636878;-485870;-1156285
783897;-529773;-1189792
789836;-515317;-1187878
792993;-524587;-1175078
606006;-569316;-1164545
703915;-642826;-1131360
703923;-642047;-1129730
624691;-593214;-1088797
787426;-644156;-1036874
644153;-741373;-1192702
644161;-738555;-1194435
644170;-741486;-1194687
644188;-741485;-1196172
644196;-738992;-1192143
644234;-742678;-1192470
644269;-741837;-1198130
644293;-740350;-1189919
644315;-737626;-1196721
644323;-740089;-1195263
744361;-745109;-1192027
744352;-744121;-1194769
761699;-688491;-989931
735141;-753382;-1006493
720674;-599466;-1065281
683591;-617377;-1048756
683604;-619494;-1048640
683612;-618785;-1048124
688851;-607817;-1046776
710466;-603969;-1028918
724939;-621396;-1035588
726508;-608369;-1060772
749770;-601485;-1055227
761800;-612559;-1052033
761818;-614984;-1052816
769673;-615284;-1049707
784214;-618250;-1046809
784222;-618641;-1045234
787540;-620658;-1045896
659479;-619675;-1047079
705624;-620589;-1044632
705632;-619680;-1043764
706639;-627083;-1146941
708844;-637280;-1122303
711128;-617294;-1133377
711136;-617720;-1134996
711144;-618561;-1132972
711152;-616267;-1133029
693260;-649246;-1135753
718335;-649833;-1137596
719668;-637368;-1140922
720739;-620419;-1116063
608742;-670063;-990542
616087;-654491;-1003133
639982;-679215;-1000494
648574;-681184;-1001252
675199;-661121;-999639
697940;-686372;-996232
717614;-661706;-1139068
612952;-663593;-1141243
612961;-668094;-1143727
668729;-663918;-1137201
736228;-666090;-1136527
758060;-659617;-1137072
758078;-661305;-1136604
773492;-666867;-1139154
630187;-659451;-1139337
627402;-663018;-1121503
627429;-665104;-1120130
651338;-660937;-1152498
651591;-657639;-1141004
605336;-651059;-1171267
607231;-648544;-1163460
657506;-651376;-1165820
657514;-654077;-1165384
736066;-647952;-1165502
739871;-649224;-1161668
644536;-653219;-1162509
666661;-647269;-1158316
667811;-666508;-1173355
667803;-665365;-1174015
763446;-613345;-1123408
763454;-613531;-1125398
763462;-613387;-1124017
763471;-616239;-1124487
773514;-613149;-1127232
773522;-612808;-1126402
773557;-615982;-1126180
773565;-614487;-1126770
773549;-615873;-1127746
732923;-649003;-1044597
773697;-504286;-1172668
686697;-736455;-1156939
689904;-729293;-1170583
705322;-708461;-1143517
757586;-649030;-1036086
626627;-647469;-1035207
703371;-632062;-1042926
769436;-627691;-1043149
769444;-629629;-1046819
769452;-629851;-1044427
769410;-631137;-1045541
742228;-646059;-1035301
787400;-645248;-1038503
787418;-646728;-1037641
787434;-645659;-1036444
651541;-645856;-1033973
683922;-647522;-1033905
616567;-651633;-1069394
641979;-639625;-1081661
641987;-638902;-1079803
614599;-527749;-1175346
734683;-686850;-994713
742562;-659254;-999928
749311;-669519;-996139
749320;-672567;-997204
749338;-670446;-997490
749354;-671528;-996571
761851;-665679;-1007251
761877;-667503;-1006443
765201;-675268;-997517
765228;-673812;-998355
752703;-808588;-1087362
752711;-810550;-1085453
757021;-809332;-1089844
765902;-804606;-1087911
765911;-804437;-1084464
765929;-806599;-1086150
765937;-805132;-1085967
684139;-808180;-1083909
623512;-802798;-1085622
623521;-801248;-1085618
930164;-800417;-1085481
741647;-749737;-1004595
741779;-751951;-1004214
747831;-761603;-996640
750026;-624041;-1031421
790737;-615284;-1071287
758531;-619448;-1020114
758540;-620257;-1021575
758558;-620740;-1020490
788384;-619525;-1022524
796581;-620802;-1018898
702463;-652497;-1037882
702471;-654265;-1037606
702480;-656379;-1037246
703711;-654766;-1032816
751987;-652420;-1035732
758981;-653763;-1034060
771457;-653314;-1035538
617130;-516235;-1194314
618608;-525423;-1178766
632643;-527723;-1184375
645656;-552860;-1183031
649996;-536902;-1177262
724271;-632770;-1124393
725501;-644137;-1108819
737551;-632616;-1126478
738182;-634840;-1115192
696986;-544418;-1101794
654442;-763791;-1125947
654451;-763106;-1128383
600261;-763219;-1130714
600229;-762433;-1134076
681008;-522021;-1134531
693219;-550056;-1148652
679097;-652214;-1060194
748072;-722567;-992043
666459;-516515;-1128530
695262;-713622;-980857
684635;-522916;-1144020
685038;-527609;-1144002
690937;-511601;-1136563
694592;-517699;-1127163
713015;-527975;-1132718
718581;-527237;-1137886
718599;-525641;-1136839
733946;-511448;-1141085
737755;-517031;-1123805
656593;-540059;-1175643
667102;-533731;-1177762
670031;-542198;-1183385
670880;-540459;-1169440
696081;-531250;-1180660
696099;-532074;-1177248
696072;-532776;-1181081
702137;-527789;-1179605
780588;-512982;-1164332
787167;-505541;-1160160
788317;-502014;-1171657
695084;-598583;-1140279
605310;-538290;-1194662
744883;-633855;-1121293
746231;-646618;-1115510
746266;-647574;-1114709
748251;-636653;-1109536
752789;-624638;-1104241
658235;-627017;-1130004
756491;-623624;-1133885
756504;-623461;-1131405
756512;-621875;-1133895
756521;-625297;-1130925
760668;-639257;-1108454
790087;-675757;-991635
790095;-674615;-992406
615447;-622721;-1090897
757918;-665571;-1123224
758990;-672261;-1138972
759007;-671511;-1141318
759015;-671093;-1139831
759325;-604136;-1010887
759333;-605626;-1009352
778419;-624037;-1026601
778427;-625135;-1028888
778443;-626229;-1027780
779776;-626298;-1023114
788121;-609252;-1015050
788147;-610655;-1015178
795186;-610323;-1008044
603571;-656652;-1062857
616061;-663492;-1068991
616125;-657144;-1052858
625957;-558406;-1156476
628701;-571293;-1200274
630608;-550639;-1187016
632368;-570218;-1182504
648604;-540066;-1204181
659509;-556020;-1184733
666840;-544286;-1201783
685224;-783622;-1011680
762482;-678048;-1122144
760650;-638740;-1104791
789241;-655675;-1121644
795607;-662094;-1124414
602019;-534409;-1164645
629448;-657539;-1165684
613363;-519614;-1150925
763144;-813012;-1081262
763152;-813005;-1078809
683141;-650763;-1080176
662208;-748271;-1168218
662216;-749855;-1168642
636797;-760279;-1163113
621919;-755914;-1166073
621943;-757496;-1165048
622052;-755301;-1163889
622222;-753634;-1164911
622281;-753667;-1167154
622346;-754770;-1167952
622486;-756347;-1168386
622729;-757899;-1162381
626660;-687556;-980064
626686;-688329;-981879
619621;-805140;-1009229
619639;-807085;-1011004
619647;-807157;-1009634
671487;-567817;-1109032
672017;-572668;-1109270
672025;-571912;-1110366
672033;-574245;-1106566
672041;-574457;-1108788
608688;-573393;-1105533
724301;-569828;-1105943
608696;-571393;-1107590
608700;-572719;-1106519
608718;-569222;-1108544
608726;-571597;-1105252
724289;-568165;-1106162
724297;-568676;-1107533
616672;-551433;-1127367
616681;-552734;-1126160
631507;-562213;-1121522
631477;-559921;-1122178
631493;-562214;-1123364
750336;-695203;-1171079
750344;-694617;-1172456
750352;-690043;-1170099
750361;-692960;-1170871
750379;-693168;-1168059
753459;-696806;-1167454
798525;-695571;-1172983
798827;-691383;-1168592
664294;-801887;-1102057
664308;-801508;-1104696
664316;-802708;-1105666
664324;-803916;-1107087
664332;-800199;-1103252
665291;-804459;-1101577
665304;-803757;-1100765
723801;-806273;-1103358
638731;-656059;-1070183
638749;-654892;-1071940
642517;-652701;-1085337
642533;-654262;-1086703
642550;-651151;-1086552
642568;-652082;-1088157
758124;-818984;-1085209
798509;-810090;-1168111
756661;-810301;-1165583
756679;-808555;-1165685
756687;-811353;-1166551
756695;-816454;-1164650
756709;-814387;-1163529
756717;-813955;-1167600
756725;-817161;-1162202
759970;-801055;-1149869
759988;-801497;-1151031
763900;-801929;-1147297
763918;-800253;-1149074
725277;-673473;-1175179
792161;-793441;-1168355
792179;-793671;-1164731
792152;-789468;-1163775
682900;-791472;-1163106
792144;-790217;-1166324
792454;-813000;-1146267
792471;-806929;-1144477
792489;-807921;-1145361
792501;-811528;-1147663
792519;-808849;-1146390
792527;-809503;-1144689
792535;-810717;-1143463
792551;-811324;-1144695
796395;-796015;-1177264
930482;-794511;-1178928
777871;-583160;-1164912
705675;-687494;-1141695
601144;-684098;-1137530
603431;-686023;-1136173
737291;-685258;-1141367
687693;-683345;-1140057
743275;-510503;-1183392
639991;-678135;-999865
742066;-674865;-1001027
742082;-676240;-1001652
796531;-677075;-998011
742589;-667696;-988480
757225;-669451;-998241
757233;-670189;-999829
757241;-672156;-999073
768588;-680402;-1003953
628255;-681774;-992526
628280;-683621;-992027
771601;-683767;-994778
771627;-683955;-993241
771686;-683616;-996830
781771;-661782;-992380
781789;-659416;-992277
781797;-659277;-990551
787744;-684277;-1001173
606421;-614763;-1079470
607720;-624052;-1096795
609927;-599473;-1112022
698776;-598028;-1113881
698784;-597828;-1112238
614238;-627787;-1101260
666491;-678872;-991952
758256;-657174;-999195
751499;-661360;-1021554
657999;-689499;-1087829
681717;-649697;-1043567
772461;-662130;-1009358
772496;-662660;-1011512
772518;-663636;-1010263
772526;-664517;-1008676
627305;-562215;-1167901
632350;-573846;-1163569
640239;-576469;-1169182
645702;-586555;-1170396
659487;-576891;-1150472
672122;-556779;-1169204
673188;-579384;-1144122
920762;-577341;-1142406
676489;-574374;-1168757
